x1,x2,x3,x4,x5
1.0,0,6,6,1
1.0,1,1,3,410
1.0,1,3,6,546
1.0,1,6,4,545
1.0,2,6,6,547
1.0,0,6,6,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,1,2,88
1.0,1,2,4,276
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,6,3,155
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,273
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,2,4,282
1.0,1,6,2,541
1.0,2,2,2,457
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,1,5,310
1.0,1,6,1,311
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,1,1,4,459
1.0,1,2,3,410
1.0,2,4,4,432
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,312
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,4,2,256
1.0,2,2,2,314
1.0,0,2,2,1
1.0,1,2,1,282
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,1,6,10
1.0,2,6,6,64
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,1,1,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,1,4,545
1.0,1,2,3,411
1.0,1,3,6,550
1.0,1,6,1,551
1.0,2,3,3,421
1.0,2,6,6,552
1.0,0,6,6,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,237
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,5,4,459
1.0,0,4,4,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,540
1.0,1,6,1,251
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,6,1,278
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,454
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,3,5,132
1.0,2,3,3,553
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,4,4,1
1.0,2,4,4,342
1.0,0,4,4,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,554
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,463
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,2,5,360
1.0,2,5,5,556
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,2,3,3,557
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,418
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,6,2,282
1.0,2,2,2,559
1.0,0,2,2,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,2,2,2,215
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,2,5,5,458
1.0,0,5,5,1
1.0,0,1,1,1
1.0,1,1,5,365
1.0,1,3,1,368
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,2,5,209
1.0,1,3,2,358
1.0,2,2,2,444
1.0,0,4,4,1
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,448
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,1,1,3,151
1.0,1,1,3,35
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,4,87
1.0,2,6,6,560
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,76
1.0,2,6,6,173
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,5,132
1.0,1,6,4,44
1.0,2,6,6,561
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,5,152
1.0,1,6,1,297
1.0,2,6,6,562
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,5,91
1.0,1,6,4,40
1.0,2,6,6,563
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,6,5,564
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,253
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,502
1.0,1,4,1,434
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,1,5,91
1.0,1,6,1,386
1.0,1,6,2,10
1.0,2,6,6,553
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,565
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,1,5,520
1.0,1,6,1,531
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,385
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,6,5,520
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,6,5,567
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,352
1.0,0,5,5,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,2,1,370
1.0,1,6,2,531
1.0,2,2,2,448
1.0,0,2,2,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,6,5,569
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,324
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,6,5,570
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,345
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,570
1.0,1,4,6,416
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,475
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,415
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,3,6,571
1.0,2,6,6,572
1.0,0,6,6,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,413
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,1,1,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,1,5,567
1.0,1,6,1,573
1.0,2,6,6,574
1.0,0,6,6,1
1.0,1,2,4,370
1.0,1,4,5,236
1.0,0,1,1,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,1,5,570
1.0,1,6,1,571
1.0,2,6,6,464
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,1,1,6,570
1.0,1,3,1,571
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,559
1.0,0,5,5,1
1.0,1,5,4,278
1.0,0,5,5,1
1.0,0,1,1,1
1.0,0,6,6,1
1.0,1,1,5,566
1.0,1,6,1,575
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,287
1.0,0,6,6,1
1.0,1,3,6,25
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,16
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,5,424
1.0,1,6,2,229
1.0,2,6,6,576
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,304
1.0,0,5,5,1
1.0,0,3,3,1
1.0,0,4,4,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,2,6,410
1.0,1,3,6,577
1.0,1,4,3,422
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,4,4,1
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,578
1.0,0,3,3,1
1.0,1,4,3,416
1.0,0,3,3,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,227
1.0,0,5,5,1
1.0,1,6,1,229
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,2,4,379
1.0,1,6,2,579
1.0,1,6,5,15
1.0,2,2,2,476
1.0,0,2,2,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,2,2,1
1.0,1,6,4,236
1.0,0,2,2,1
1.0,1,1,6,25
1.0,1,1,6,410
1.0,1,6,5,155
1.0,1,2,1,379
1.0,0,1,1,1
1.0,0,2,2,1
1.0,0,2,2,1
1.0,1,1,2,580
1.0,1,2,4,181
1.0,1,6,1,579
1.0,0,2,2,1
1.0,0,6,6,1
1.0,1,6,4,245
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,369
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,2,580
1.0,1,6,1,236
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,582
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,6,5,426
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,361
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,1,1,1
1.0,0,3,3,1
1.0,1,1,6,577
1.0,1,3,1,583
1.0,0,3,3,1
1.0,0,3,3,1
1.0,2,3,3,584
1.0,0,5,5,1
1.0,1,6,3,25
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,246
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,0,6,6,1
1.0,1,6,5,181
1.0,1,6,3,236
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,344
1.0,0,5,5,1
1.0,0,5,5,1
1.0,0,6,6,1
1.0,1,6,3,15
1.0,0,6,6,1
1.0,0,6,6,1
1.0,0,5,5,1
1.0,1,1,3,416
1.0,1,4,1,422
1.0,0,6,6,1
1.0,1,1,5,580
1.0,1,6,4,15
1.0,0,6,6,1
1.0,0,6,6,1
1.0,2,6,6,366
